datetime,price,long_buy,long_sell,short_sell,short_buy
 2021-07-24 00:38:56,32135.79,,,,
 2021-07-24 00:39:03,32140.25,,,,
 2021-07-24 00:39:09,32149.31,,,,
 2021-07-24 00:39:16,32140.44,,,,
 2021-07-24 00:39:23,32137.25,,,,
 2021-07-24 00:39:29,32140.45,,,,
 2021-07-24 00:39:36,32140.44,,,,
 2021-07-24 00:39:43,32137.26,,,,
 2021-07-24 00:39:49,32139.25,,,,
 2021-07-24 00:39:56,32131.25,,,,
 2021-07-24 00:40:02,32123.64,,,,
 2021-07-24 00:40:09,32138.37,,,,
 2021-07-24 00:40:16,32145.00,,,,
 2021-07-24 00:40:22,32148.30,,,,
 2021-07-24 00:40:29,32143.25,,,,
 2021-07-24 00:40:35,32149.30,,,,
 2021-07-24 00:40:42,32160.69,,,,
 2021-07-24 00:40:48,32161.46,,,,
 2021-07-24 00:40:54,32159.99,,,,
 2021-07-24 00:41:01,32165.57,,,,
 2021-07-24 00:41:08,32172.37,,,,
 2021-07-24 00:41:14,32167.46,,,,
 2021-07-24 00:41:21,32175.06,,,,
 2021-07-24 00:41:27,32163.73,,,,
 2021-07-24 00:41:34,32175.83,,,,
 2021-07-24 00:41:40,32173.60,,,,
 2021-07-24 00:41:47,32174.15,,,,
 2021-07-24 00:41:53,32173.81,,,,
 2021-07-24 00:42:00,32166.50,,,,
 2021-07-24 00:42:06,32167.90,,,,
 2021-07-24 00:42:13,32168.22,,,,
 2021-07-24 00:42:20,32179.09,,,,
 2021-07-24 00:42:27,32169.80,,,,
 2021-07-24 00:42:33,32169.19,,,,
 2021-07-24 00:42:40,32174.70,,,,
 2021-07-24 00:42:46,32164.32,,,,
 2021-07-24 00:42:53,32166.32,,,,
 2021-07-24 00:42:59,32168.22,,,,
 2021-07-24 00:43:06,32172.13,,,,
 2021-07-24 00:43:12,32168.45,,,,
 2021-07-24 00:43:19,32171.41,,,,
 2021-07-24 00:43:25,32169.69,,,,
 2021-07-24 00:43:32,32168.71,,,,
 2021-07-24 00:43:38,32170.00,,,,
 2021-07-24 00:43:45,32171.00,,,,
 2021-07-24 00:43:51,32179.84,,,,
 2021-07-24 00:43:58,32170.92,,,,
 2021-07-24 00:44:04,32171.44,,,,
 2021-07-24 00:44:11,32160.94,,,,
 2021-07-24 00:44:17,32150.01,,,,
 2021-07-24 00:44:24,32159.26,,,,
 2021-07-24 00:44:30,32165.62,,,,
 2021-07-24 00:44:37,32161.46,,,,
 2021-07-24 00:44:44,32163.46,,,,
 2021-07-24 00:44:50,32155.00,,,,
 2021-07-24 00:44:57,32150.82,,,,
 2021-07-24 00:45:03,32155.43,,,,
 2021-07-24 00:45:10,32151.89,,,,
 2021-07-24 00:45:16,32156.58,,,,
 2021-07-24 00:45:23,32162.00,,,,
 2021-07-24 00:45:30,32176.38,,,,
 2021-07-24 00:45:36,32179.00,,,,
 2021-07-24 00:45:43,32179.78,,,,
 2021-07-24 00:45:49,32186.54,,,,
 2021-07-24 00:45:56,32182.62,,,,
 2021-07-24 00:46:02,32187.99,,,,
 2021-07-24 00:46:09,32191.45,,,,
 2021-07-24 00:46:15,32195.00,,,,
 2021-07-24 00:46:22,32187.53,,,,
 2021-07-24 00:46:29,32186.10,,,,
 2021-07-24 00:46:35,32187.84,,,,
 2021-07-24 00:46:42,32186.24,,,,
 2021-07-24 00:46:48,32188.98,,,,
 2021-07-24 00:46:55,32186.44,,,,
 2021-07-24 00:47:01,32185.92,,,,
 2021-07-24 00:47:08,32190.00,,,,
 2021-07-24 00:47:15,32191.15,,,,
 2021-07-24 00:47:21,32191.05,,,,
 2021-07-24 00:47:28,32189.93,,,,
 2021-07-24 00:47:34,32187.25,,,,
 2021-07-24 00:47:41,32180.00,,,,
 2021-07-24 00:47:48,32178.01,,,,
 2021-07-24 00:47:54,32170.01,,,,
 2021-07-24 00:48:01,32172.80,,,,
 2021-07-24 00:48:07,32175.70,,,,
 2021-07-24 00:48:14,32175.71,,,,
 2021-07-24 00:48:20,32180.12,,,,
 2021-07-24 00:48:27,32189.08,,,,
 2021-07-24 00:48:33,32188.20,,,,
 2021-07-24 00:48:40,32186.82,,,,
 2021-07-24 00:48:46,32194.99,,,,
 2021-07-24 00:48:53,32193.81,,,,
 2021-07-24 00:48:59,32195.50,,,,
 2021-07-24 00:49:06,32195.00,,,,
 2021-07-24 00:49:12,32195.30,,,,
 2021-07-24 00:49:19,32195.02,,,,
 2021-07-24 00:49:25,32194.33,,,,
 2021-07-24 00:49:32,32193.70,,,,
 2021-07-24 00:49:39,32192.04,,,,
 2021-07-24 00:49:45,32161.12,,,,
 2021-07-24 00:49:52,32162.08,,,,
 2021-07-24 00:49:59,32161.53,,,,
 2021-07-24 00:50:05,32162.66,,,,
 2021-07-24 00:50:12,32160.19,,,,
 2021-07-24 00:50:18,32143.15,,,,
 2021-07-24 00:50:25,32138.53,,,,
 2021-07-24 00:50:31,32134.68,,,,
 2021-07-24 00:50:38,32125.70,,,,
 2021-07-24 00:50:44,32121.17,,,,
 2021-07-24 00:50:51,32124.32,,,,
 2021-07-24 00:50:57,32126.06,,,,
 2021-07-24 00:51:04,32131.11,,,,
 2021-07-24 00:51:10,32126.42,,,,
 2021-07-24 00:51:17,32122.21,,,,
 2021-07-24 00:51:23,32120.32,,,,
 2021-07-24 00:51:30,32116.35,,,,
 2021-07-24 00:51:36,32119.96,,,,
 2021-07-24 00:51:43,32134.45,,,,
 2021-07-24 00:51:50,32127.46,,,,
 2021-07-24 00:51:56,32125.69,,,,
 2021-07-24 00:52:03,32120.20,,,,
 2021-07-24 00:52:09,32115.73,,,,
 2021-07-24 00:52:16,32124.49,,,,
 2021-07-24 00:52:22,32127.45,,,,
 2021-07-24 00:52:29,32127.45,,,,
 2021-07-24 00:52:35,32126.29,,,,
 2021-07-24 00:52:42,32150.70,,,,
 2021-07-24 00:52:49,32167.39,,,,
 2021-07-24 00:52:55,32156.12,,,,
 2021-07-24 00:53:02,32163.53,,,,
 2021-07-24 00:53:08,32157.96,,,,
 2021-07-24 00:53:15,32159.99,,,,
 2021-07-24 00:53:21,32164.04,,,,
 2021-07-24 00:53:28,32163.24,,,,
 2021-07-24 00:53:35,32177.93,,,,
 2021-07-24 00:53:41,32184.29,,,,
 2021-07-24 00:53:48,32182.92,,,,
 2021-07-24 00:53:55,32174.66,,,,
 2021-07-24 00:54:01,32187.14,,,,
 2021-07-24 00:54:08,32184.20,,,,
 2021-07-24 00:54:14,32178.73,,,,
 2021-07-24 00:54:21,32177.57,,,,
 2021-07-24 00:54:28,32175.81,,,,
 2021-07-24 00:54:34,32179.99,,,,
 2021-07-24 00:54:41,32182.32,,,,
 2021-07-24 00:54:47,32182.79,,,,
 2021-07-24 00:54:54,32174.72,,,,
 2021-07-24 00:55:00,32179.74,,,,
 2021-07-24 00:55:07,32175.23,,,,
 2021-07-24 00:55:14,32178.49,,,,
 2021-07-24 00:55:20,32174.17,,,,
 2021-07-24 00:55:27,32171.21,,,,
 2021-07-24 00:55:34,32173.00,,,,
 2021-07-24 00:55:40,32174.97,,,,
 2021-07-24 00:55:47,32176.40,,,,
 2021-07-24 00:55:53,32175.05,,,,
 2021-07-24 00:56:00,32177.77,,,,
 2021-07-24 00:56:06,32178.70,,,,
 2021-07-24 00:56:13,32176.80,,,,
 2021-07-24 00:56:19,32176.79,,,,
 2021-07-24 00:56:26,32177.52,,,,
 2021-07-24 00:56:33,32181.06,,,,
 2021-07-24 00:56:39,32174.13,,,,
 2021-07-24 00:56:46,32171.41,,,,
 2021-07-24 00:56:52,32167.58,,,,
 2021-07-24 00:56:59,32161.90,,,,
 2021-07-24 00:57:05,32161.63,,,,
 2021-07-24 00:57:12,32156.00,,,,
 2021-07-24 00:57:18,32154.78,,,,
 2021-07-24 00:57:25,32153.99,,,,
 2021-07-24 00:57:31,32151.97,,,,
 2021-07-24 00:57:38,32151.98,,,,
 2021-07-24 00:57:45,32150.01,,,,
 2021-07-24 00:57:52,32154.78,,,,
 2021-07-24 00:57:58,32155.57,,,,
 2021-07-24 00:58:05,32151.12,,,,
 2021-07-24 00:58:11,32154.27,,,,
 2021-07-24 00:58:18,32161.90,,,,
 2021-07-24 00:58:24,32151.98,,,,
 2021-07-24 00:58:31,32157.39,,,,
 2021-07-24 00:58:38,32158.23,,,,
 2021-07-24 00:58:44,32159.99,,,,
 2021-07-24 00:58:51,32159.98,,,,
 2021-07-24 00:58:58,32157.79,,,,
 2021-07-24 00:59:04,32165.15,,,,
 2021-07-24 00:59:11,32155.79,,,,
 2021-07-24 00:59:17,32155.79,,,,
 2021-07-24 00:59:24,32159.24,,,,
 2021-07-24 00:59:30,32159.00,,,,
 2021-07-24 00:59:37,32158.99,,,,
